Sale_Price,No of Bedrooms,No of Bathrooms,No of Floors,Flat Area (in Sqft),Lot Area (in Sqft),Age of House (in Years),Area of the House from Basement (in Sqft),Basement Area (in Sqft),Latitude,Longitude,Living Area after Renovation (in Sqft),Lot Area after Renovation (in Sqft),No of Times Visited,Overall Grade,Year since Renovation,Waterfront_view_Yes,Ever_Renovated_Yes,House_conditions_Fair,House_conditions_Okay,Zipcode_Group_Zipcode_Group_1,Zipcode_Group_Zipcode_Group_2,Zipcode_Group_Zipcode_Group_3,Zipcode_Group_Zipcode_Group_4,Zipcode_Group_Zipcode_Group_5,Zipcode_Group_Zipcode_Group_6,Zipcode_Group_Zipcode_Group_7,Zipcode_Group_Zipcode_Group_8,Zipcode_Group_Zipcode_Group_9
414000,4,2.5,1.5,3490,9030,49,3490,0,47.3198,-122.386,2540,8400,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
375000,2,1.5,2,1160,1648,16,1160,0,47.5916,-122.293,1458,2351,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0
401000,4,1.75,1,3010,12523,66,1780,1230,47.707,-122.316,2040,7560,0,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0
210000,3,1,1,1030,4583,51,1030,0,47.4231,-122.329,1730,8023,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
365000,2,1,1,980,5110,79,780,200,47.7002,-122.314,1430,5110,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
178000,5,1.5,1,1990,18200,58,1990,0,47.4938,-122.262,1860,8658,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
710000,2,1,1,1790,4000,95,1040,750,47.6405,-122.301,1310,4000,0,7,0,0,0,1,0,0,0,0,0,0,0,1,0,0
255000,2,1,1,810,7980,90,810,0,47.489,-122.337,1440,7980,0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0
528000,5,2.25,1,2940,19158.125,41,1700,1240,47.7653,-122.077,2620,17561.25,0,8,0,0,0,1,0,0,0,0,0,1,0,0,0,0
537000,4,3.625,2,4230,19158.125,12,3740,1024,47.263,-122.216,3665,9870,3,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0
442000,4,1.5,1,1360,6110,63,1010,350,47.5755,-122.396,1520,6110,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
375000,3,1.75,1,1370,19158.125,40,1370,0,47.7002,-121.912,1430,17550,0,7,10,0,1,1,0,0,1,0,0,0,0,0,0,0
637250,4,2.5,2,2120,3220,13,2120,0,47.6662,-122.083,2120,3547,0,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0
427500,3,1.75,1,1240,7200,76,1240,0,47.5142,-122.389,1640,7200,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0
700000,4,2.5,2,2770,19158.125,14,2770,0,47.6624,-122.01,2650,17561.25,0,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
680000,3,1.75,1,1660,5750,109,1080,580,47.5843,-122.385,2060,5560,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
393820,2,2,1,1170,8251,77,1170,0,47.6873,-122.291,1360,6798,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
525000,4,2.75,1,2470,7200,78,1350,1120,47.5631,-122.317,1500,6000,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0
505000,2,1.75,1,1310,3816,89,1110,200,47.679,-122.368,1510,3816,0,7,0,0,0,0,1,0,0,1,0,0,0,0,0,0
555565,3,2,1,1670,11337,59,1670,0,47.6602,-122.188,2210,11337,1,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0
650000,3,1.75,1,1660,10819,76,1240,420,47.7045,-122.379,3110,11853,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
632500,5,3.25,2,3500,7254,13,2760,740,47.5444,-121.881,2820,6317,0,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0
269000,3,2.5,2,1440,3800,13,1440,0,47.3606,-122.039,1890,3819,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0
405000,4,2.75,1,2360,7716,40,1390,970,47.7301,-122.223,2160,8794,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0
845000,3,3.5,2,3460,15745,32,3460,0,47.7262,-122.06,3350,14825,0,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0
234000,3,1,1,1750,8820,57,1750,0,47.3608,-122.29,1400,9600,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
638000,4,1.75,1.5,1470,4236,72,1470,0,47.6692,-122.399,1480,5400,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0
290000,3,1.75,1,1710,10950,51,1060,650,47.4678,-121.8205,1180,10950,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0
262000,1.5,0.75,1,520,12981,98,520,0,47.2082,-121.995,1340,12233,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270000,4,2.5,2,2350,5835,15,2350,0,47.3494,-122.153,3010,5772,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
875000,4,2.25,2,2380,4876,70,2240,140,47.6822,-122.4,1780,4559,0,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0
299000,3,2.25,2,1920,7840,36,1920,0,47.3631,-122.276,2170,7210,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
551000,3,1,1,1580,6000,71,1580,0,47.5286,-122.032,1580,6000,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0
350000,3,2.75,2,3070,5280,68,2360,710,47.4486,-122.353,2570,17561.25,1,7,31,0,1,1,0,0,1,0,0,0,0,0,0,0
1129743.75,3,2.5,2,2660,13367,26,2660,0,47.6501,-122.217,2660,13367,2,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0
511718,2,1.75,1,1700,5000,103,850,850,47.6787,-122.363,1690,5000,0,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0
965000,4,3.25,2,4230,19158.125,40,3710,1300,47.5489,-122.092,3140,17561.25,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
475000,4,2.25,2,2680,4673,19,2680,0,47.7539,-122.219,2460,4645,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1060000,4,2.75,1.5,2720,4000,90,1840,880,47.6797,-122.359,1600,4000,2,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
252000,2,1,1,940,15450,92,940,0,47.4408,-122.461,1370,17561.25,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0
580000,5.5,2.5,1,3596,13700,54,1798,1400,47.4388,-122.339,1894,10500,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0
374950,2,2.25,2,1240,1172,10,1000,240,47.5877,-122.316,1260,1111,0,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0
739000,5,3.625,2,4230,9900,39,2600,1400,47.5135,-122.2,3380,9900,2,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0
271000,4,1.75,1,1710,7200,43,910,800,47.3967,-122.174,1730,7200,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230000,2,1,1,930,7550,32,930,0,47.4866,-122.303,1370,10176,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
210000,3,2.25,1,1430,9150,34,1070,360,47.3239,-122.35,1430,6364,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
350000,3,2.75,2,1650,5700,30,1650,0,47.4563,-122.348,1320,7620,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0
491500,3,2.25,1,1560,12000,50,1110,450,47.7256,-122.166,2190,4612,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0
325000,3,2.5,1,1870,9825,24,1250,620,47.4639,-121.8205,1380,11475,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0
190000,3,2,1,1320,7625,31,1320,0,47.3635,-122.045,1420,7500,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0
658600,4,2,1.5,1400,4690,73,1400,0,47.6826,-122.378,1400,4690,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0
299950,3,1.5,1,1940,8951,60,1300,640,47.473,-122.328,2000,8319,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
464000,5,2,1.5,2000,3000,87,1200,800,47.6028,-122.298,1330,4000,0,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0
308000,3,1,1.5,1640,18144,76,1640,0,47.5027,-122.33,1500,9065,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
625000,3,1,1,1020,7650,99,1020,0,47.6795,-122.202,1870,5500,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0
240000,3,1.75,1,1630,9450,41,1080,550,47.3729,-122.295,1280,9100,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
530000,4,2.5,2,2940,19158.125,23,2940,0,47.3401,-122.067,2890,17561.25,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1000000,5,3.625,2,2120,8944,79,2120,0,47.5488,-122.197,2870,8944,4,8,54,1,1,0,0,0,0,0,0,0,1,0,0,0
439000,1.5,1,1,790,2400,100,790,0,47.6178,-122.299,1580,2566,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
575000,4,1.75,1,2020,6200,70,1010,1010,47.7013,-122.35,1440,4158,0,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0
418000,3,1.75,1,1530,7238,59,1530,0,47.7629,-122.315,1580,7238,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1129743.75,4,3.625,2,3250,10949,88,2940,310,47.639,-122.219,2340,15234,0,9,27,0,1,1,0,0,0,0,0,0,0,0,1,0
1100000,4,3.625,1.5,2930,3200,93,2130,800,47.643,-122.359,1900,4320,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1129743.75,3,3.625,2,3150,8550,11,3150,0,47.6387,-122.284,2510,8550,0,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0
580000,3,2.5,2,2180,19158.125,33,2180,0,47.733,-122.09,2630,17561.25,0,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0
380000,2,1,1,1040,7372,79,840,200,47.5285,-122.378,1930,5150,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
256000,3,1,1,880,5375,94,880,0,47.4858,-122.202,980,4838,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
349950,3,1,1,1400,7066,61,1400,0,47.7127,-122.325,1400,7320,0,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0
691500,4,2.5,2,2600,7200,56,2600,0,47.6944,-122.274,1790,6175,0,7,15,0,1,1,0,0,0,0,1,0,0,0,0,0
556000,3,1.75,1.5,1590,2500,110,1190,400,47.6668,-122.299,1420,3800,0,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0
218000,3,2.25,1,1610,7084,50,1280,330,47.3146,-122.384,2170,8505,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
425000,4,2,1.5,1390,4500,110,1390,0,47.5552,-122.311,1900,5460,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0
935000,3,3.25,2,3710,19158.125,20,3710,0,47.693,-121.868,1680,17561.25,0,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0
732000,4,1.75,1,2360,11300,44,2360,0,47.5728,-122.163,2290,11951,0,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0
805500,3,1,1,1440,10330,66,1440,0,47.6245,-122.193,2080,10327,0,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0
507250,3,1.75,1,1400,5750,103,1100,300,47.5659,-122.38,1500,5175,2,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0
800000,4,2.5,2,4230,19158.125,28,3740,0,47.6417,-121.992,3665,17561.25,0,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0
600000,3,2.25,2,2100,8276,39,2100,0,47.6068,-122.112,2420,17561.25,1,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
627800,4,1.75,1,2010,12044,36,2010,0,47.6446,-122.068,2200,11144,0,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0
660000,2,2.25,2,2550,6000,116,1860,690,47.6739,-122.323,2010,4000,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0
153503,2,2.5,2,1240,3649,32,1240,0,47.3241,-122.322,1400,3721,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
456500,3,2.25,1,2090,9163,43,1460,630,47.7334,-122.167,1960,7713,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1129743.75,5,2.5,2,2770,8100,16,2770,0,47.6341,-122.208,2070,8100,0,9,0,0,0,1,0,0,0,0,0,0,0,0,1,0
843500,3,2.5,2,3560,11448,21,3560,0,47.7126,-122.104,3290,11506,0,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0
625000,3,1,1,1240,4080,93,1240,0,47.667,-122.333,2060,4080,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0
527000,2,1.75,1,1640,4080,97,840,800,47.6645,-122.326,1980,4080,0,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1129743.75,5,3.625,1.5,3940,13738,67,3740,0,47.6203,-122.212,2370,13320,3,9,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1000000,5,2.5,2,3150,19158.125,49,3150,0,47.6387,-122.177,3600,17561.25,0,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0
855000,4,3,2,2550,5300,110,1720,830,47.6786,-122.367,1590,4505,0,8,3,0,1,1,0,0,0,1,0,0,0,0,0,0
725000,4,3.25,2,3940,19158.125,18,3440,500,47.5157,-122.116,3420,17561.25,3,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0
315000,1.5,1,1,580,7200,18,580,0,47.5249,-122.373,1360,7560,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0
180000,3,1.75,1,1330,16000,40,1330,0,47.28,-122.257,1330,14374,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
700000,2,1,1,930,5000,92,930,0,47.5333,-122.388,1760,5228,3,7,3,0,1,1,0,0,0,1,0,0,0,0,0,0
476500,3,1,2,1060,8625,56,1060,0,47.6615,-122.179,2010,8901,0,7,20,0,1,1,0,0,0,0,0,1,0,0,0,0
193000,3,1.5,1,1180,9048,58,1180,0,47.4327,-122.328,1460,8942,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
295000,4,2.5,2,1850,6663,28,1850,0,47.3618,-122.195,1850,6417,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
363000,2,1,1,820,4880,93,820,0,47.5483,-122.394,1320,4880,0,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0
875000,4,2.5,2,3600,19158.125,28,3600,0,47.7121,-122.072,3410,17561.25,0,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0
257200,3,2,1,1850,8250,66,1150,700,47.3066,-122.209,1580,7153,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
555000,3,2,1,2240,11250,50,2240,0,47.6371,-122.119,2200,12500,0,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
380000,3,2.25,2,1860,15559,55,1860,0,47.1604375,-121.8205,1110,11586,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
282000,4,2.75,2,2390,7330,29,2390,0,47.3061,-122.359,1980,6735,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
545000,4,2.5,2,2040,6034,28,2040,0,47.6952,-122.323,1380,5986,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
550000,3,1.5,1.5,1900,5000,92,1640,260,47.6779,-122.294,2090,5000,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
921500,3,1.5,1.5,1900,5000,92,1640,260,47.6779,-122.294,2090,5000,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
885000,3,1.5,2,2200,2880,114,1440,760,47.6308,-122.312,2440,4640,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0
820000,4,2.25,1.5,2280,6660,78,1960,320,47.6503,-122.368,1720,5336,2,8,33,0,1,1,0,0,0,0,0,0,1,0,0,0
289000,3,1,1,1090,7315,37,1090,0,47.494,-122.165,1090,5800,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
334000,1.5,1,1,670,5750,76,670,0,47.5624,-122.394,1170,5750,0,7,5,0,1,1,0,0,0,0,1,0,0,0,0,0
206000,3,1,1,1050,5233,112,1050,0,47.3106,-121.999,970,7500,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
491950,3,2.25,1,2090,10733,60,1440,650,47.6971,-122.281,1740,8100,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
430000,3,2.5,2,2030,7770,15,2030,0,47.5253,-121.93,1360,10782,0,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0
208000,3,2,1,1250,7995,38,1250,0,47.3684,-122.092,1540,7650,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
245000,4,2.25,1,2600,6390,40,1390,1210,47.3174,-122.366,2110,6700,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
426000,2,1,1,640,2500,100,640,0,47.6776,-122.361,1460,4200,0,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0
400000,3,2.5,2,2120,3742,12,2120,0,47.4787,-122.129,2250,4696,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0
553000,3,1,1,1330,5100,76,900,430,47.6837,-122.291,1500,5100,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
296000,2,1,1,750,4680,70,750,0,47.6919,-122.371,1450,4400,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0
428000,3,2.5,1,2230,19158.125,41,2230,0,47.3321,-122.105,2400,17561.25,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
325000,4,2.5,1,1890,6156,38,980,910,47.551,-122.356,1590,6954,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
294000,2,1,1,820,6366,66,820,0,47.7512,-122.34,1580,10169,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
410000,3,1.75,1,1880,8424,41,1380,500,47.5116,-122.161,1970,8523,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0
590000,4,3.625,2,2360,19158.125,79,2360,0,47.2843,-122.294,2037,17561.25,0,8,30,0,1,1,0,0,0,0,0,0,0,0,0,0
445000,3,2.25,2,1850,4050,33,1850,0,47.5669,-122.017,1650,4468,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
921000,4,2.5,2,2310,5362,90,2010,300,47.6044,-122.284,2530,5960,4,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
496000,3,1.5,1,2520,19158.125,63,2520,0,47.4777,-121.8205,1470,17561.25,0,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0
95000,2,1,1,800,8550,71,800,0,47.4075,-122.294,1490,8550,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
359000,4,1.75,1,1580,6396,73,790,790,47.5378,-122.369,1180,6396,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0
452500,3,2.5,1,2430,19158.125,33,1570,860,47.4828,-121.8205,1560,17561.25,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0
555000,4,1.75,1.5,2350,6200,72,1410,940,47.559,-122.397,1800,6150,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
549900,5,3,1.5,3800,19158.125,34,3740,0,47.3488,-122.095,2580,17561.25,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0
569000,5,3,1,3670,10583,66,2060,1400,47.7589,-122.277,2720,13865,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0
318500,4,2,1,1780,7350,44,900,880,47.4562,-122.158,1480,7350,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0
487028,2,1.5,2,1295,1093,11,1105,190,47.6192,-122.299,1295,1413,0,9,0,0,0,1,0,0,0,0,0,0,0,1,0,0
240000,3,1,1,1350,7560,59,950,400,47.3784,-122.303,1470,7560,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
253000,3,2.25,1,1440,9806,53,1440,0,47.3857,-122.212,1590,9782,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
380000,5,1.75,1,1320,19158.125,71,1120,200,47.3937,-122.323,2360,15070,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
250000,2,0.75,1,700,16828,60,700,0,47.3009,-122.125,2010,17561.25,0,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0
368500,2,1.75,2,2510,19141,41,2510,0,47.3103,-122.199,2400,13030,0,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0
340000,3,1,1,3180,19158.125,49,1400,1400,47.1986,-121.967,2180,17561.25,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
400000,2,1,1,910,4000,100,910,0,47.5427,-122.388,1060,1346,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0
835000,3,2,1.5,1570,4625,91,1570,0,47.68,-122.399,1760,4625,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
299000,3,2.5,2,2450,7062,25,2450,0,47.3061,-122.36,1960,7200,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1129743.75,5.5,2.25,2.5,4230,6600,108,3580,1330,47.6458,-122.32,3280,5500,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0
265000,3,2,1,1570,5706,20,1570,0,47.3156,-122.188,1570,5706,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0
437500,4,2.5,2,2680,7513,20,2680,0,47.4956,-122.161,2640,7243,0,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0
865000,3,1.75,2,2090,4725,71,1610,480,47.657,-122.394,1280,4725,0,7,4,0,1,1,0,0,0,0,0,1,0,0,0,0
626000,3,2,1,2150,7200,30,2150,0,47.5709,-122.018,2510,7222,0,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
247300,2,2,2,1140,1118,9,1040,100,47.596,-122.311,1140,1118,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1129743.75,4,3.5,2,4230,19158.125,21,3740,0,47.5954,-122.206,3665,17561.25,0,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0
425000,3,1,1.5,1790,6000,81,1790,0,47.5448,-122.32,1060,4000,0,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0
905000,5,3.5,1,3100,10200,48,1660,1400,47.6134,-122.112,2700,10455,4,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0
641250,3,2.5,3,2220,2550,28,2220,0,47.6963,-122.393,2200,5610,2,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0
675000,4,2.5,2,2370,9679,34,2370,0,47.5631,-122.085,2290,7944,0,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
845000,4,2.75,2,4070,19158.125,16,3740,0,47.4843,-121.8205,2970,17561.25,0,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0
401500,4,1,1,1790,8400,64,1260,530,47.7627,-122.353,1470,8400,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0
395000,3,2.5,2,1610,3755,31,1610,0,47.6825,-122.097,1300,3823,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1100000,5,2.75,1,2830,18050,60,1630,1200,47.5773,-122.226,2370,14250,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0
145000,3,1,1,1010,5490,64,1010,0,47.4762,-122.293,1740,10658,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
900000,3,1,1.5,1560,3825,88,1390,170,47.6803,-122.387,1700,5100,0,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0
374500,3,1.5,1,1330,8636,50,1330,0,47.7289,-122.203,1370,7475,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0
850000,4,2.25,2,2330,10451,53,2330,0,47.6044,-122.168,1880,8400,0,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0
490000,3,1,1,960,5750,67,960,0,47.5689,-122.393,1520,5750,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
304000,3,2.5,2,1710,6773,25,1710,0,47.2635,-122.312,2220,7551,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
400000,4,2.25,1,2230,7200,55,1300,930,47.7648,-122.33,2010,7752,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0
454000,3,2,2,1700,10000,26,1700,0,47.7661,-122.205,1460,9621,0,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0
160000,2,2,1,1040,4750,68,850,190,47.5293,-122.272,1350,5000,0,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0
542000,3,1.75,1,1070,8030,52,1070,0,47.67,-122.155,1540,7875,0,7,3,0,1,1,0,0,0,0,1,0,0,0,0,0
403500,5,2.5,1,3600,17300,50,2410,1190,47.4468,-122.341,2620,17561.25,0,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0
418000,4,2.5,2,2750,8471,15,2750,0,47.3671,-122.029,2610,7482,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0
406000,4,1.5,2,1920,6000,67,1920,0,47.4029,-122.321,1920,6000,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
242500,3,2.25,1,1770,10000,40,1340,430,47.3814,-122.322,1270,5055,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
425000,4,2.5,2,2460,5440,15,2460,0,47.448,-122.121,2460,5124,0,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0
613000,4,2,1.5,1550,4815,109,1550,0,47.667,-122.336,1680,4013,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0
189000,3,2,1,1460,11481,23,1170,290,47.4493,-121.8205,1540,9680,0,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0
700000,4,2.25,1.5,2440,9450,71,2440,0,47.7061,-122.307,1720,7503,0,7,3,0,1,1,0,0,1,0,0,0,0,0,0,0
750000,3,1,1.5,1640,6516,83,1440,200,47.6693,-122.339,1770,4000,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0
494000,2,1,1,1290,4650,112,1290,0,47.6877,-122.325,1640,3900,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
700000,4,3,2,3150,7778,18,3150,0,47.5972,-122.018,2970,6500,0,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0
705000,2,2.5,1,2305,5580,11,2305,0,47.7203,-122.024,1440,5748,0,8,0,0,0,1,0,0,0,0,0,1,0,0,0,0
356000,2,1.75,1,1060,16470,41,1060,0,47.7409,-122.089,1790,16748,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0
625000,3,1.75,1,2060,12558,34,1350,710,47.6659,-122.144,1850,8722,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
144975,2,1,1,900,7500,78,900,0,47.4177,-122.319,1350,7500,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
970000,4,3.625,2,3890,5906,14,3060,830,47.5426,-121.995,3665,6052,3,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0
415000,3,1.75,1,1910,12596,41,1340,570,47.7399,-122.099,1550,13310,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0
485000,4,3,1,2340,7048,39,1340,1000,47.7306,-122.227,1440,8088,0,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0
799950,3,3,2,2900,11769,21,2900,0,47.6993,-122.118,2900,9611,0,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0
783350,4,2.5,2,3290,19158.125,27,3290,0,47.7231,-122.038,3665,17561.25,0,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0
430000,1.5,1,1,630,1362,75,630,0,47.6342,-122.342,1090,1376,0,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0
